Student_ID,CGPA,Technical_Skills_Count,Soft_Skills_Count,Projects_Count,Certifications_Count,Internship_Experience,Workshops_Attended,Hackathons_Participated,Eligible
18041,7.74,7,4,3,4,0,5,1,1
18042,9.41,4,0,5,0,0,1,1,1
18043,7.24,7,4,5,3,1,5,1,1
18044,5.31,4,0,3,2,1,2,0,0
18045,9.22,5,4,1,3,1,0,2,0
18046,8.37,3,0,5,2,1,2,4,1
18047,9.25,2,3,3,3,1,0,2,0
18048,5.69,3,0,2,3,1,5,2,0
18049,5.15,7,0,3,2,0,4,1,0
18050,9.67,2,2,4,0,0,0,4,0
18051,5.74,5,1,4,1,1,1,2,0
18052,9.05,5,4,1,2,0,5,3,0
18053,9.12,5,2,3,0,1,1,1,1
18054,8.54,1,1,1,0,1,1,1,0
18055,5.66,3,2,0,0,0,3,1,0
18056,8.34,7,5,2,4,1,4,1,1
18057,9.45,6,2,1,2,0,1,0,0
18058,7.13,4,4,1,2,0,0,0,0
18059,7.07,2,5,1,3,0,1,3,0
18060,7.21,1,3,5,2,0,4,0,0
18061,5.41,4,2,1,0,1,0,2,0
18062,9.46,2,4,5,1,0,4,0,0
18063,9.35,1,0,4,1,0,4,1,0
18064,9.99,4,1,2,3,1,3,0,1
18065,7.93,4,4,0,2,0,1,3,0
18066,8.76,1,3,2,1,1,0,3,0
18067,6.01,4,4,1,2,1,2,1,0
18068,8.34,2,4,4,3,0,3,2,0
18069,8.25,6,0,0,2,1,5,3,0
18070,9.51,2,1,5,3,1,1,0,0
18071,9.15,4,5,1,4,0,3,3,0
18072,9.69,0,1,5,1,0,2,2,0
18073,9.34,5,3,1,3,0,5,2,0
18074,9.34,1,5,3,3,1,0,2,0
18075,5.32,0,5,2,3,1,3,3,0
18076,9.23,2,1,2,3,1,4,4,0
18077,8.04,4,0,2,3,1,1,4,1
18078,6.9,3,3,3,3,1,1,0,0
18079,5.28,6,0,4,2,1,0,3,0
18080,8.39,3,0,4,0,0,5,4,1
18081,6.64,5,5,4,3,1,0,0,0
18082,7.34,0,4,5,0,0,1,1,0
18083,8.41,7,4,0,4,0,2,1,0
18084,9.56,0,4,3,4,1,3,3,0
18085,9.13,7,5,3,1,1,5,3,1
18086,7.25,0,2,4,3,0,1,1,0
18087,6.94,2,0,4,1,1,0,0,0
18088,6.2,5,1,4,1,1,1,1,0
18089,6.86,6,3,3,1,1,4,3,0
18090,5.56,5,2,4,1,1,4,3,0
18091,9.86,2,4,2,2,1,1,0,0
18092,7.87,5,5,4,3,0,5,0,1
18093,5.64,6,2,2,2,0,5,2,0
18094,6.76,4,5,1,1,1,3,3,0
18095,7.74,2,2,1,3,1,4,2,0
18096,7.66,7,0,3,4,1,2,2,1
18097,5.18,7,0,0,2,0,2,2,0
18098,9.75,4,5,5,4,1,0,3,1
18099,6.38,4,1,1,3,1,0,3,0
18100,5.08,0,3,3,1,1,1,3,0
18101,5.38,3,3,3,3,0,4,0,0
18102,7.9,6,4,2,1,1,2,2,1
18103,5.69,0,1,2,4,1,4,3,0
18104,5.21,2,3,4,3,0,1,2,0
18105,6.9,1,2,5,3,0,5,0,0
18106,8.11,2,2,1,3,1,4,4,0
18107,5.56,6,3,2,2,0,3,0,0
18108,6.57,3,2,0,0,0,4,3,0
18109,7.09,2,5,5,2,1,0,1,0
18110,5.8,3,2,3,4,1,5,3,0
18111,7.53,1,5,5,1,0,1,4,0
18112,5.43,7,4,4,4,0,2,0,0
18113,5.23,1,2,2,3,0,3,3,0
18114,7.6,5,5,2,0,0,5,2,1
18115,6.24,4,3,2,3,0,2,3,0
18116,5.48,6,0,5,2,0,0,1,0
18117,7.12,2,2,1,1,1,5,4,0
18118,9.58,4,3,5,4,0,3,0,1
18119,8.62,0,2,2,2,0,0,3,0
18120,9.08,6,1,5,0,1,0,2,1
18121,9.36,0,5,3,2,1,4,3,0
18122,9.86,0,4,2,2,0,3,3,0
18123,8.82,5,0,5,0,1,5,3,1
18124,8.04,0,5,0,4,1,3,2,0
18125,6.83,0,2,2,1,0,2,1,0
18126,5.91,7,3,4,2,0,0,2,0
18127,8.43,2,0,4,3,0,1,2,0
18128,9.97,7,2,0,4,1,3,3,0
18129,7.34,4,1,4,4,1,1,4,1
18130,8.62,4,3,1,0,1,3,1,0
18131,7.48,3,4,3,4,0,5,4,1
18132,7.16,0,2,3,3,1,2,3,0
18133,7.05,1,3,1,4,0,1,2,0
18134,7.52,3,2,4,1,0,3,1,1
18135,6.83,3,4,0,0,0,0,3,0
18136,8.74,2,1,0,3,1,2,4,0
18137,9.37,3,5,3,1,1,0,0,1
18138,9.41,1,4,5,0,0,1,2,0
18139,6.14,4,4,0,0,0,2,3,0
18140,9.48,3,4,1,1,0,0,0,0
18141,6.71,7,5,3,4,1,4,2,0
18142,6.55,2,0,2,3,0,1,0,0
18143,8.63,6,3,1,3,1,0,3,0
18144,6.52,0,2,1,2,0,4,1,0
18145,5.26,7,5,0,2,1,3,2,0
18146,6.87,1,1,5,0,0,4,3,0
18147,8.61,0,2,0,2,0,4,4,0
18148,6.63,5,0,0,3,1,4,3,0
18149,8.15,3,1,2,3,0,1,4,1
18150,8.3,4,0,1,2,1,2,3,0
18151,8.67,2,2,4,2,0,4,1,0
18152,9.49,6,1,3,0,0,1,1,1
18153,7.16,1,5,0,3,1,3,4,0
18154,5.83,4,2,0,4,1,1,1,0
18155,6.59,1,3,1,3,0,2,1,0
18156,7.16,2,0,2,0,1,4,4,0
18157,8.57,7,3,0,1,1,4,2,0
18158,5.07,2,3,2,2,0,5,3,0
18159,6.58,3,2,2,1,0,5,1,0
18160,8.9,1,2,4,2,0,0,0,0
18161,8.35,5,4,2,2,0,0,2,1
18162,8.66,5,4,4,4,1,1,1,1
18163,9.06,3,1,3,4,1,4,0,1
18164,8.92,1,2,2,2,1,3,3,0
18165,8.41,1,0,3,3,0,3,1,0
18166,7.2,0,2,2,0,0,1,0,0
18167,9.92,3,2,4,0,1,5,0,1
18168,7.85,1,5,4,2,1,4,1,0
18169,6.01,1,3,3,0,1,2,3,0
18170,6.46,7,3,1,0,1,0,1,0
18171,8.47,7,4,1,3,0,2,1,0
18172,9.62,2,5,1,3,1,5,3,0
18173,5.89,6,1,2,2,1,3,2,0
18174,5.41,0,1,1,0,1,2,4,0
18175,9.41,5,2,3,2,0,0,1,1
18176,9.58,7,5,1,3,0,1,2,0
18177,6.38,5,0,3,0,0,0,0,0
18178,6.89,2,3,3,3,0,2,4,0
18179,8.3,6,0,5,1,1,4,2,1
18180,6.65,6,5,2,0,0,3,0,0
18181,9.39,3,3,5,1,0,4,3,1
18182,5.54,5,5,4,1,1,2,3,0
18183,5.19,3,5,2,3,1,0,3,0
18184,6.04,1,2,2,3,0,4,0,0
18185,6.43,4,1,0,4,1,1,0,0
18186,5.56,6,5,1,0,1,2,3,0
18187,5.33,6,2,1,4,1,3,2,0
18188,8.78,2,3,3,2,1,5,0,0
18189,5.82,6,5,4,2,0,2,1,0
18190,9.57,3,1,5,3,0,2,0,1
18191,6.84,6,0,1,2,1,5,0,0
18192,8.35,1,0,1,1,0,1,3,0
18193,6.13,1,4,4,2,1,0,3,0
18194,6.2,2,0,1,4,1,2,1,0
18195,7.87,6,4,0,0,0,4,3,0
18196,7.8,7,1,1,3,1,4,1,0
18197,8.84,7,2,0,0,0,5,1,0
18198,8.79,5,5,2,3,0,4,2,1
18199,8.35,1,5,2,2,1,4,1,0
18200,7.25,0,2,0,2,1,0,0,0
18201,9.45,5,5,5,3,1,0,3,1
18202,8.11,4,1,5,0,1,4,0,1
18203,9.95,2,5,3,1,0,3,3,0
18204,9.1,2,5,0,3,0,0,2,0
18205,5.22,2,1,3,1,0,2,3,0
18206,6.6,1,3,4,4,0,0,1,0
18207,7.86,1,0,4,3,1,5,3,0
18208,8.61,2,0,0,3,0,3,1,0
18209,7.75,7,0,3,1,0,0,2,1
18210,8.93,2,4,2,1,1,0,0,0
18211,6.41,0,0,0,2,0,2,3,0
18212,5.92,7,5,0,0,1,1,0,0
18213,5.27,3,5,3,2,0,5,4,0
18214,7.87,5,3,4,2,0,1,2,1
18215,8.44,5,2,5,1,1,3,4,1
18216,6.63,0,2,2,3,1,1,0,0
18217,8.07,2,5,3,3,1,3,1,0
18218,5.26,6,4,3,1,0,0,2,0
18219,5.5,1,3,2,3,1,0,4,0
18220,8.51,1,1,5,0,0,2,1,0
18221,6.84,2,5,5,4,1,3,2,0
18222,8.36,3,2,0,3,0,0,3,0
18223,9.16,4,3,0,3,0,5,4,0
18224,9.26,4,1,1,2,0,1,4,0
18225,5.86,0,4,2,1,0,3,1,0
18226,7.43,5,5,3,3,0,0,2,1
18227,8.67,3,0,1,1,0,4,1,0
18228,8.87,4,5,1,2,1,1,3,0
18229,8.92,3,3,1,0,1,3,0,0
18230,6.14,1,5,0,4,0,0,2,0
18231,5.96,1,2,4,0,0,1,0,0
18232,7.95,6,4,1,4,1,1,3,0
18233,8.71,7,5,3,0,1,5,1,1
18234,6.6,3,3,5,4,1,1,4,0
18235,5.52,7,4,0,0,0,4,2,0
18236,8.58,2,1,5,1,1,1,1,0
18237,6.5,4,3,4,4,0,0,0,0
18238,5.83,4,5,4,1,1,0,3,0
18239,5.74,1,5,1,2,1,1,1,0
18240,6.57,6,0,1,3,0,4,2,0
18241,7.96,7,1,0,2,1,0,4,0
18242,6.79,6,0,1,2,1,0,0,0
18243,5.1,5,4,0,4,0,1,0,0
18244,5.48,0,0,4,4,0,3,2,0
18245,6.45,4,1,3,2,1,3,2,0
18246,8.3,1,1,3,0,1,2,0,0
18247,5.49,6,1,2,3,1,3,0,0
18248,7.8,1,5,5,1,1,4,1,0
18249,5.6,3,4,2,1,1,0,0,0
18250,6.06,3,2,2,0,0,4,1,0
18251,5.86,5,4,3,3,1,2,3,0
18252,5.34,3,1,1,0,1,4,0,0
18253,8.36,7,4,0,1,0,2,3,0
18254,7.32,0,3,3,0,1,4,2,0
18255,9.16,6,3,2,4,0,2,3,1
18256,5.49,4,2,2,1,0,0,2,0
18257,5.72,0,4,5,4,0,2,2,0
18258,6.53,6,5,1,3,0,3,0,0
18259,8.83,0,4,2,4,0,1,0,0
18260,6.53,3,3,2,0,0,2,1,0
18261,7.04,5,1,0,3,1,2,1,0
18262,6.51,1,0,1,2,0,2,2,0
18263,5.4,2,1,4,3,1,1,0,0
18264,9.7,1,2,4,2,1,3,1,0
18265,7.74,1,0,2,2,0,3,4,0
18266,8.94,1,1,2,3,0,1,2,0
18267,8.29,1,4,0,2,1,3,2,0
18268,7.57,0,5,4,4,1,1,4,0
18269,5.45,3,4,1,4,1,5,0,0
18270,8.21,3,3,1,3,1,2,0,0
18271,5.78,1,4,3,2,0,0,0,0
18272,7.07,2,4,5,0,0,4,4,0
18273,8.15,4,2,3,3,1,5,4,1
18274,8.91,1,5,1,2,0,4,0,0
18275,8.43,1,0,3,2,1,5,4,0
18276,8.36,2,1,5,2,1,2,3,0
18277,5.75,0,1,5,0,1,1,2,0
18278,6.73,1,2,0,4,0,0,0,0
18279,5.21,2,0,2,1,1,2,0,0
18280,8.6,0,4,1,0,0,2,2,0
18281,9.76,0,5,4,1,1,2,4,0
18282,6.32,5,2,4,4,1,4,2,0
18283,5.44,6,4,1,2,0,2,0,0
18284,7.38,6,1,3,1,1,5,4,1
18285,9.28,5,2,3,1,1,4,1,1
18286,7.76,5,5,1,0,1,3,4,0
18287,5.23,1,2,1,4,1,2,4,0
18288,9.87,6,2,1,3,0,5,0,0
18289,9.14,0,1,0,1,0,0,0,0
18290,5.66,1,5,4,0,0,4,1,0
18291,9.61,7,1,0,2,0,1,0,0
18292,7.25,7,3,5,4,0,3,4,1
18293,6.86,1,5,0,2,0,2,1,0
18294,7.31,3,1,2,2,0,4,4,1
18295,9.17,4,5,0,3,1,1,4,0
18296,8.3,4,1,5,1,1,5,4,1
18297,5.3,3,4,4,3,0,2,1,0
18298,9.79,6,1,3,0,0,5,0,1
18299,5.74,1,5,4,3,0,4,2,0
18300,8.73,2,0,1,0,0,2,1,0
18301,8.18,0,4,5,1,1,4,0,0
18302,5.94,3,5,1,1,0,0,4,0
18303,5.85,5,5,1,3,1,0,2,0
18304,9.35,3,5,0,2,0,5,4,0
18305,7.1,3,3,5,3,1,3,2,1
18306,8.27,6,0,2,4,1,0,1,1
18307,7.52,6,3,3,1,0,0,1,1
18308,8.64,3,2,0,4,0,2,4,0
18309,7.4,4,2,1,4,1,1,2,0
18310,6.44,1,2,4,4,1,5,3,0
18311,6.82,3,1,1,2,1,4,4,0
18312,9.3,3,1,4,1,0,4,3,1
18313,7.34,7,4,3,1,1,3,1,1
18314,6.07,3,0,1,1,0,0,4,0
18315,9.67,2,0,5,3,1,3,2,0
18316,8.98,2,5,5,0,1,2,1,0
18317,5.28,0,2,3,1,0,3,3,0
18318,9.99,1,2,1,2,1,1,0,0
18319,8.47,3,5,1,2,1,0,4,0
18320,5.8,0,1,4,0,0,4,3,0
18321,6.19,6,3,2,3,0,4,2,0
18322,8.46,5,5,5,2,1,4,3,1
18323,8.9,0,0,4,0,1,3,1,0
18324,6.2,5,0,0,2,0,4,1,0
18325,6.28,5,3,3,0,0,5,3,0
18326,6.54,1,0,3,2,1,0,4,0
18327,7.99,2,0,2,3,0,2,0,0
18328,5.86,7,1,1,3,0,3,1,0
18329,5.52,1,0,3,2,1,3,1,0
18330,8.39,0,2,2,2,0,0,1,0
18331,8.9,5,2,0,4,1,1,2,0
18332,7.5,1,4,3,1,1,5,1,0
18333,6.82,2,1,0,3,0,1,1,0
18334,7.16,0,1,5,2,0,2,3,0
18335,6.94,1,2,4,1,1,0,0,0
18336,9.8,6,1,3,2,0,2,0,1
18337,8.84,6,1,3,1,1,1,0,1
18338,6.04,3,4,1,1,1,4,4,0
18339,6.92,3,3,0,3,0,3,0,0
18340,7.72,7,5,4,4,0,4,2,1
18341,8.06,1,0,2,0,0,1,1,0
18342,7.34,1,4,4,2,0,2,2,0
18343,9.05,5,3,3,1,1,1,1,1
18344,8.84,6,0,5,4,1,4,4,1
18345,7.53,5,2,0,1,0,5,3,0
18346,9.27,2,3,3,2,1,0,3,0
18347,8.76,0,0,2,0,0,0,2,0
18348,8.89,1,4,2,3,1,5,0,0
18349,9.78,0,0,3,0,1,2,1,0
18350,6.33,3,1,5,3,0,2,1,0
18351,6.34,0,5,3,1,0,5,4,0
18352,9.44,4,0,3,4,1,3,0,1
18353,8.86,6,2,0,3,1,4,4,0
18354,9.63,2,4,1,1,0,2,4,0
18355,5.32,6,3,2,2,0,2,3,0
18356,8.14,2,0,0,2,0,4,1,0
18357,5.72,7,4,2,4,1,3,4,0
18358,7.52,0,2,3,4,0,3,4,0
18359,5.78,7,5,2,2,0,1,4,0
18360,5.64,7,3,5,2,0,4,4,0
18361,5.06,2,0,5,3,1,0,3,0
18362,8.15,0,2,5,4,1,0,1,0
18363,6.8,0,1,4,2,1,0,2,0
18364,5.53,3,4,2,3,0,4,1,0
18365,6.61,6,4,5,1,1,4,0,0
18366,5.84,7,0,4,4,0,3,3,0
18367,9.71,0,2,0,4,0,1,3,0
18368,6.6,2,3,0,2,0,1,2,0
18369,6.67,7,3,5,2,1,3,0,0
18370,9.2,4,3,4,2,1,4,1,1
18371,8.24,1,3,2,2,0,4,1,0
18372,8.55,2,0,5,0,1,4,3,0
18373,8.18,4,0,0,2,1,0,4,0
18374,9.73,2,4,2,1,0,3,3,0
18375,6.04,4,2,1,2,1,4,2,0
18376,9.95,2,1,5,2,0,3,4,0
18377,9.15,1,0,1,1,0,1,0,0
18378,7.94,7,3,5,3,1,0,0,1
18379,8.31,3,1,4,1,1,5,0,1
18380,8.24,3,4,4,4,1,5,2,1
18381,5.29,1,3,2,1,0,1,3,0
18382,6.09,2,5,1,4,1,3,1,0
18383,9.81,6,2,1,0,1,1,1,0
18384,7.67,4,1,4,1,0,2,2,1
18385,6.89,0,4,3,3,0,5,2,0
18386,8.81,2,0,2,0,1,3,2,0
18387,7.62,1,2,2,2,1,3,3,0
18388,5.07,5,3,0,3,0,3,2,0
18389,8.68,3,1,4,1,0,4,0,1
18390,8.66,3,4,0,1,0,0,1,0
18391,5.83,7,1,3,3,1,5,3,0
18392,9.78,2,2,0,2,1,0,4,0
18393,6.12,4,0,3,2,0,4,3,0
18394,7.29,6,0,0,0,1,1,4,0
18395,5.57,6,5,4,3,1,5,1,0
18396,8.02,1,2,3,4,0,4,2,0
18397,6.88,1,3,2,3,0,5,4,0
18398,6.77,4,1,4,2,0,2,2,0
18399,9.13,4,3,4,2,0,3,0,1
18400,5.05,6,4,5,0,1,4,4,0
18401,8.99,2,3,1,3,0,0,2,0
18402,7.86,6,5,2,1,0,1,1,1
18403,9.93,2,2,0,4,0,5,1,0
18404,7.95,5,5,4,3,0,5,1,1
18405,5.28,3,0,0,4,0,0,4,0
18406,5.25,7,5,4,3,0,5,4,0
18407,9.42,3,2,2,2,1,4,4,1
18408,9.21,4,2,4,4,1,4,1,1
18409,6.73,0,1,0,3,0,4,0,0
18410,8.09,0,2,0,1,1,4,4,0
18411,7.45,0,4,2,2,0,2,1,0
18412,9.84,1,1,0,1,0,4,1,0
18413,9.75,2,1,3,0,1,5,0,0
18414,9.92,4,3,4,0,1,2,0,1
18415,9.33,3,5,3,0,0,5,2,1
18416,9.55,0,2,1,2,1,5,0,0
18417,6.09,3,3,1,1,1,0,3,0
18418,9.16,2,3,5,3,1,3,2,0
18419,8.54,5,5,5,2,1,0,1,1
18420,9.81,5,1,4,3,0,5,2,1
18421,7.86,4,3,0,2,1,3,4,0
18422,5.43,0,3,2,4,0,5,3,0
18423,7.99,7,1,1,0,0,4,0,0
18424,8.43,0,1,0,0,0,4,1,0
18425,6.1,5,0,5,4,1,5,3,0
18426,6.97,4,2,2,1,0,5,2,0
18427,7.99,3,0,4,0,0,3,2,1
18428,6.87,2,5,0,0,1,4,1,0
18429,6.87,5,1,3,1,0,5,1,0
18430,5.67,5,4,4,1,1,1,3,0
18431,9.7,2,3,1,4,0,0,0,0
18432,8.75,2,3,4,0,0,2,0,0
18433,5.01,5,1,4,4,0,5,2,0
18434,8.83,3,3,2,2,1,0,3,1
18435,8.7,3,0,1,1,1,4,3,0
18436,5.05,0,3,5,1,0,4,4,0
18437,6.85,3,4,2,0,1,1,1,0
18438,8.03,1,2,4,3,1,4,0,0
18439,7.26,4,5,0,4,0,3,3,0
18440,8.89,3,5,3,1,1,1,1,1
18441,7.13,2,5,3,1,1,4,2,0
18442,5.77,3,0,2,0,0,2,0,0
18443,9.88,0,2,0,0,1,2,3,0
18444,6.21,6,2,3,3,0,5,2,0
18445,8.59,4,4,0,2,1,3,4,0
18446,5.72,4,5,5,2,1,1,4,0
18447,6.65,2,4,5,0,1,3,4,0
18448,7.21,4,4,2,3,1,4,2,1
18449,5.96,1,4,1,0,0,5,0,0
18450,7.25,4,5,0,2,0,0,2,0
18451,5.79,5,0,0,4,0,4,2,0
18452,7.8,2,4,1,1,1,0,3,0
18453,8.32,4,0,4,1,1,5,4,1
18454,5.31,3,3,4,3,0,3,0,0
18455,9.36,0,2,4,2,1,4,3,0
18456,5.93,5,5,2,3,1,1,0,0
18457,6.13,5,3,4,3,0,3,4,0
18458,8.31,3,3,2,3,1,0,3,1
18459,7.34,6,1,1,1,1,0,1,0
18460,7.5,5,5,0,3,0,0,0,0
18461,5.64,1,3,3,2,1,2,0,0
18462,9.03,1,3,3,2,1,2,4,0
18463,8.09,0,1,2,4,0,3,0,0
18464,5.68,0,5,2,2,1,0,2,0
18465,6.87,0,3,5,1,1,0,2,0
18466,9.05,0,1,0,2,0,2,3,0
18467,7.84,4,0,1,0,1,4,1,0
18468,5.54,7,2,0,3,1,5,3,0
18469,6.86,5,4,5,4,1,0,1,0
18470,6.21,3,3,2,0,1,4,2,0
18471,7.59,1,0,0,2,0,0,2,0
18472,9.22,4,2,2,2,1,1,4,1
18473,7.18,0,0,3,3,0,4,2,0
18474,7.17,2,1,0,3,1,5,2,0
18475,9.53,2,0,1,1,0,2,0,0
18476,7.88,3,3,3,4,1,1,4,1
18477,7.83,1,3,1,1,0,4,1,0
18478,6.31,7,5,1,2,1,1,0,0
18479,8.04,6,4,2,4,1,2,0,1
18480,7.88,1,4,1,4,1,5,3,0
18481,6.98,3,3,5,1,0,2,4,0
18482,9.95,6,0,4,2,1,1,3,1
18483,9.41,0,5,1,2,1,1,2,0
18484,8.75,7,5,0,1,0,2,2,0
18485,7.69,0,3,5,4,0,1,1,0
18486,7.31,7,0,2,4,1,0,2,1
18487,5.92,5,3,2,0,1,5,0,0
18488,6.53,1,2,5,1,1,5,3,0
18489,8.87,1,0,4,2,1,3,0,0
18490,7.27,1,1,2,0,0,4,0,0
18491,9.41,6,1,2,1,0,2,4,1
18492,5.74,0,4,3,4,0,5,1,0
18493,7.54,2,2,3,3,0,3,4,0
18494,8.23,3,1,3,1,1,5,4,1
18495,7.58,3,3,4,4,1,0,2,1
18496,9.45,4,1,5,3,0,2,2,1
18497,9.95,4,3,2,2,1,3,4,1
18498,5.58,2,2,2,3,0,3,1,0
18499,5.65,1,5,2,2,0,0,4,0
18500,5.65,2,5,1,3,1,5,0,0
18501,8.41,6,5,2,4,0,5,1,1
18502,6.86,7,4,2,0,1,4,0,0
18503,8.67,6,5,5,2,0,5,1,1
18504,7.03,4,1,0,1,0,1,1,0
18505,8.14,5,4,0,3,0,1,2,0
18506,8.85,7,5,2,1,1,5,4,1
18507,7.74,4,5,1,2,0,2,0,0
18508,7.7,3,2,1,2,0,2,1,0
18509,5.44,6,0,4,3,0,4,0,0
18510,7.05,2,5,4,1,1,0,0,0
18511,7.73,0,2,5,0,1,1,0,0
18512,7.31,4,2,2,0,1,1,2,1
18513,9.5,3,2,3,0,1,5,0,1
18514,9.53,1,0,1,0,1,1,3,0
18515,9.11,7,0,3,0,1,0,0,1
18516,6.88,2,2,4,3,1,3,1,0
18517,8.59,4,0,1,0,0,5,2,0
18518,6.98,0,3,3,2,1,0,2,0
18519,6.16,7,2,2,2,0,2,4,0
18520,6.71,4,5,3,3,0,0,0,0
18521,5.35,0,1,4,0,0,1,2,0
18522,6.66,2,3,1,3,0,5,2,0
18523,7.3,5,2,1,3,0,0,3,0
18524,9.78,0,1,1,4,1,1,4,0
18525,6.57,0,5,2,2,1,1,1,0
18526,9.51,3,1,1,1,0,3,1,0
18527,6.14,5,4,3,3,1,1,4,0
18528,5.95,2,4,0,3,1,4,4,0
18529,7.59,4,1,5,3,1,5,1,1
18530,8.36,5,2,5,0,0,4,4,1
18531,5.22,1,2,0,1,1,0,3,0
18532,6.11,7,2,5,0,0,1,3,0
18533,7.28,2,2,2,0,0,2,1,0
18534,6.66,5,1,3,1,1,4,0,0
18535,8.56,2,5,5,4,1,4,0,0
18536,7.56,1,0,2,2,1,1,3,0
18537,5.8,4,0,0,2,0,4,2,0
18538,9.47,6,5,5,2,0,3,2,1
18539,6.46,3,5,1,0,1,2,1,0
18540,8.66,5,2,0,0,0,2,0,0
18541,8.9,4,4,0,0,0,1,1,0
18542,9.82,1,1,0,4,1,5,0,0
18543,7.49,4,0,2,0,1,5,3,1
18544,8.08,2,5,4,1,0,3,2,0
18545,6.67,3,1,2,0,1,1,0,0
18546,8.39,0,4,4,0,1,4,4,0
18547,7.32,5,5,2,3,1,1,4,1
18548,7.19,4,1,5,1,0,3,3,1
18549,9.28,0,4,5,3,0,4,1,0
18550,5.25,3,5,5,3,1,4,1,0
18551,9.41,6,4,0,0,1,2,2,0
18552,9.26,0,3,1,4,0,3,4,0
18553,7.53,4,5,3,1,0,4,4,1
18554,7.45,1,4,4,0,1,4,4,0
18555,6.81,5,3,2,2,1,4,4,0
18556,9.97,2,5,5,2,0,3,0,0
18557,5.56,6,5,1,4,1,3,1,0
18558,7.95,2,4,3,1,0,1,1,0
18559,8.41,5,4,1,1,1,4,2,0
18560,9.67,0,1,5,3,1,2,0,0
18561,8.9,2,3,4,2,1,0,0,0
18562,8.22,5,5,4,2,0,3,0,1
18563,5.58,5,0,3,2,1,2,4,0
18564,6.87,2,0,3,1,0,2,1,0
18565,5.69,1,1,5,0,1,5,0,0
18566,9.41,0,0,5,2,1,5,4,0
18567,8.75,7,0,4,2,0,0,3,1
18568,8.79,1,4,4,4,1,3,2,0
18569,8.26,1,2,0,3,0,3,4,0
18570,7.54,3,2,3,4,1,5,3,1
18571,5.75,0,0,3,0,1,1,3,0
18572,6.65,6,1,4,4,0,3,3,0
18573,5.68,1,1,2,4,1,5,0,0
18574,8.62,4,3,0,2,1,2,0,0
18575,5.8,2,1,2,2,0,1,0,0
18576,8.51,0,1,4,3,0,4,2,0
18577,8.46,3,4,0,3,1,5,2,0
18578,7.3,1,4,0,4,0,3,2,0
18579,5.68,4,5,4,1,0,1,0,0
18580,6.57,2,0,5,1,1,0,3,0
18581,6.6,2,5,1,3,0,4,3,0
18582,8.5,6,1,1,0,1,0,4,0
18583,5.57,7,2,3,3,0,0,4,0
18584,9.15,4,1,4,4,1,2,1,1
18585,8.81,0,1,5,1,0,5,2,0
18586,5.93,2,0,4,4,0,3,2,0
18587,8.6,2,2,5,0,0,2,1,0
18588,8.34,2,0,2,2,0,2,1,0
18589,8.74,7,1,4,3,1,1,1,1
18590,5.94,7,2,1,2,0,1,4,0
18591,5.79,5,1,5,1,1,5,1,0
18592,6.18,1,5,4,0,1,4,4,0
18593,6.83,1,0,2,4,1,2,0,0
18594,8.97,2,0,3,3,1,5,4,0
18595,8.69,3,4,5,1,0,3,4,1
18596,9.63,7,2,0,0,0,0,4,0
18597,5.29,5,4,5,4,0,2,1,0
18598,5.06,2,5,3,4,1,1,0,0
18599,8.5,0,2,2,1,0,4,1,0
18600,6.4,6,3,4,4,0,0,0,0
18601,6.67,6,2,1,2,0,0,2,0
18602,7.73,5,1,5,2,0,1,1,1
18603,5.51,3,2,4,0,0,5,0,0
18604,8.21,7,4,5,2,1,4,3,1
18605,6.63,0,0,0,1,1,2,3,0
18606,8.16,7,0,1,0,1,2,1,0
18607,9.17,7,2,3,3,1,2,1,1
18608,5.86,4,3,5,4,0,0,1,0
18609,9.65,4,0,2,2,0,3,2,1
18610,7.65,1,5,3,3,1,5,4,0
18611,9.61,5,0,0,4,0,0,3,0
18612,6.04,1,5,5,1,1,4,4,0
18613,8.02,1,5,0,3,0,1,2,0
18614,7.02,7,5,4,0,1,3,1,1
18615,8.87,5,0,4,1,1,0,0,1
18616,8.03,6,3,5,2,0,1,1,1
18617,7.47,4,4,4,3,1,1,3,1
18618,9.56,5,2,0,1,0,3,0,0
18619,6.89,0,5,1,1,0,0,4,0
18620,6.1,3,3,5,3,1,0,1,0
18621,8.04,1,2,3,2,1,5,0,0
18622,8.12,6,1,3,1,1,5,1,1
18623,7.2,4,5,2,3,0,1,0,1
18624,7.43,1,2,2,1,1,5,0,0
18625,9.8,6,5,1,0,1,3,1,0
18626,8.66,7,0,4,3,1,2,4,1
18627,5.55,2,3,4,3,1,5,2,0
18628,6.06,3,5,1,1,1,0,0,0
18629,9.88,0,3,3,3,0,0,3,0
18630,8.63,1,4,4,0,0,4,1,0
18631,9.58,2,1,3,2,0,1,0,0
18632,6.52,2,4,0,0,1,5,2,0
18633,8.71,6,4,5,3,1,4,0,1
18634,8.57,3,1,2,3,1,3,0,1
18635,6.47,4,0,4,1,1,1,0,0
18636,7.75,4,3,2,4,0,2,2,1
18637,8.14,1,2,1,4,0,3,0,0
18638,7.41,1,1,5,2,0,1,2,0
18639,9.14,4,4,0,1,0,1,1,0
18640,9.16,0,2,4,0,0,5,2,0
18641,9.25,0,5,4,1,1,4,4,0
18642,9.02,2,1,3,1,0,2,3,0
18643,7.44,3,5,2,0,1,2,4,1
18644,6.91,0,1,0,1,0,3,3,0
18645,9.16,1,0,5,3,1,0,1,0
